players,assists,damage_received,headshots,tier,traded,kills,matches,deaths,damage,kd_ratio,damage_per_match,headshots_per_match,kills_per_match,,
1574,1623,1170676,4802,diamond,1054,6721,365,6087,1257221,18.41,206.54,0.79,1.10,,
1575,1623,1263634,3962,diamond,1033,7339,422,6497,1334516,17.39,205.40,0.61,1.13,,
1576,1622,1259805,6429,diamond,1286,8124,398,6356,1539861,20.41,242.27,1.01,1.28,,
1577,1607,1114769,4248,diamond,1196,5966,366,5825,1114851,16.30,191.39,0.73,1.02,,
1578,5285,2708165,8900,ascendant,2982,12884,848,14099,2432771,15.19,172.55,0.63,0.91,,
1579,4356,2517491,9061,ascendant,2660,11365,746,13166,2144977,15.23,162.92,0.69,0.86,,
1580,4287,2499126,10262,ascendant,2926,12927,772,12883,2414241,16.74,187.40,0.80,1.00,,
1581,4106,1793060,5444,ascendant,2117,9521,603,9535,1839088,15.79,192.88,0.57,1.00,,
1582,3940,2027801,6820,ascendant,2426,10323,660,10626,1955602,15.64,184.04,0.64,0.97,,
1583,3918,1456267,4770,ascendant,1504,7808,518,7595,1497915,15.07,197.22,0.63,1.03,,
1584,3847,1693242,5331,ascendant,1874,8073,556,8917,1561353,14.52,175.10,0.60,0.91,,
1585,3715,2054965,7762,ascendant,2061,10589,657,10930,2037792,16.12,186.44,0.71,0.97,,
1586,3702,1524181,4315,ascendant,1762,8211,532,8112,1510562,15.43,186.21,0.53,1.01,,
1587,3637,1869330,4959,ascendant,2061,7755,567,9635,1472330,13.68,152.81,0.51,0.80,,
1588,3607,1383228,4789,ascendant,1448,6663,492,7217,1288199,13.54,178.50,0.66,0.92,,
1589,3579,1762857,4439,ascendant,2166,7494,551,9085,1511943,13.60,166.42,0.49,0.82,,
1590,3544,1719987,4877,ascendant,1840,8915,538,8928,1684134,16.57,188.64,0.55,1.00,,
1591,3539,1777606,6136,ascendant,1989,8551,586,9508,1681828,14.59,176.89,0.65,0.90,,
1592,3515,1830918,5167,ascendant,2053,8016,590,9599,1534318,13.59,159.84,0.54,0.84,,
1593,3459,2079000,6841,ascendant,2229,9974,690,11021,1980328,14.46,179.69,0.62,0.90,,
1594,3456,2355412,8826,ascendant,2381,11916,706,12314,2259095,16.88,183.46,0.72,0.97,,
1595,3450,1676651,6698,ascendant,1912,9733,532,8592,1815009,18.30,211.24,0.78,1.13,,
1596,3437,1804013,5674,diamond,1677,9435,623,9372,1785049,15.14,190.47,0.61,1.01,,
1597,3430,1815792,5344,ascendant,2148,8533,546,9312,1567685,15.63,168.35,0.57,0.92,,
1598,3417,1827743,5497,ascendant,1843,8848,612,9306,1762835,14.46,189.43,0.59,0.95,,
1599,3386,1656965,5150,ascendant,1741,8085,551,8544,1560217,14.67,182.61,0.60,0.95,,
1600,3382,1182809,3837,ascendant,1189,6330,410,6133,1311097,15.44,213.78,0.63,1.03,,
1601,3343,1650215,5495,ascendant,1627,8516,525,8348,1630594,16.22,195.33,0.66,1.02,,
1602,3341,1390125,5686,ascendant,1515,7397,472,7420,1365987,15.67,184.10,0.77,1.00,,
1603,3333,1479413,4764,ascendant,1490,7278,461,7865,1428404,15.79,181.62,0.61,0.93,,
1604,3326,2321577,9972,ascendant,2166,13211,769,12350,2455746,17.18,198.85,0.81,1.07,,
1605,3312,1539839,4637,ascendant,1499,7696,534,8177,1418989,14.41,173.53,0.57,0.94,,
1606,3310,1851670,6515,ascendant,1860,9259,623,9613,1801299,14.86,187.38,0.68,0.96,,
1607,3308,1719049,6456,ascendant,1819,9581,556,8659,1810591,17.23,209.10,0.75,1.11,,
1608,3273,1850569,7521,ascendant,2214,9106,592,9727,1743139,15.38,179.21,0.77,0.94,,
1609,3258,1490122,6132,ascendant,1475,8458,489,7622,1616151,17.30,212.04,0.80,1.11,,
1610,3252,1874108,6237,ascendant,2153,8882,591,9806,1709192,15.03,174.30,0.64,0.91,,
1611,3248,2001626,7822,ascendant,2226,10802,614,10400,2021832,17.59,194.41,0.75,1.04,,
1612,3243,2207054,7756,ascendant,2579,11277,666,11499,2124136,16.93,184.72,0.67,0.98,,
1613,3232,1965018,7099,ascendant,2194,10249,618,10355,1934980,16.58,186.86,0.69,0.99,,
1614,3227,1570592,5651,ascendant,2028,7964,511,8343,1514784,15.59,181.56,0.68,0.95,,
1615,3222,1970847,7243,ascendant,2175,10135,660,10335,1942485,15.36,187.95,0.70,0.98,,
1616,3201,1276652,3793,ascendant,1291,6641,433,6807,1182554,15.34,173.73,0.56,0.98,,
1617,3200,1781210,6010,ascendant,1813,8786,553,9031,1687492,15.89,186.86,0.67,0.97,,
1618,3181,1906087,6992,ascendant,2113,10046,585,10081,1938656,17.17,192.31,0.69,1.00,,
1619,3170,1897225,7464,ascendant,1903,9760,640,9779,1869588,15.25,191.18,0.76,1.00,,
1620,3164,1628931,5602,ascendant,1815,7972,496,8442,1510142,16.07,178.88,0.66,0.94,,
1621,3145,2261937,7914,immortal,2742,12439,683,11521,2351128,18.21,204.07,0.69,1.08,,
1622,3145,1717067,6792,ascendant,2040,9356,563,8924,1812379,16.62,203.09,0.76,1.05,,
1623,3145,1509926,4592,ascendant,1530,8441,553,8020,1543299,15.26,192.43,0.57,1.05,,
1624,3135,1601569,5817,ascendant,1662,7860,490,8113,1507623,16.04,185.83,0.72,0.97,,
1625,3125,1526219,4215,ascendant,1599,6973,504,7808,1305286,13.84,167.17,0.54,0.89,,
1626,3123,1567194,4837,ascendant,1852,7989,480,8131,1498647,16.64,184.31,0.59,0.98,,
1627,3105,1925209,6012,ascendant,1900,9382,583,9925,1741674,16.09,175.48,0.61,0.95,,
1628,3099,1685391,6019,immortal,1888,8665,541,8817,1653818,16.02,187.57,0.68,0.98,,
1629,3099,1084621,4238,ascendant,1147,5969,390,5681,1129209,15.31,198.77,0.75,1.05,,
1630,3095,1437821,4195,ascendant,1399,7101,494,7514,1428576,14.37,190.12,0.56,0.95,,
1631,3090,1727131,6353,ascendant,1780,9363,549,8802,1760683,17.05,200.03,0.72,1.06,,
1632,3074,1775319,6445,ascendant,1828,9536,566,9248,1834756,16.85,198.39,0.70,1.03,,
1633,3071,1446246,3750,ascendant,1688,6868,432,7671,1309183,15.90,170.67,0.49,0.90,,
1634,3065,1802549,7620,ascendant,2166,9436,540,9378,1777741,17.47,189.57,0.81,1.01,,
1635,3052,1913055,6526,ascendant,1888,8804,577,9304,1764058,15.26,189.60,0.70,0.95,,
1636,3021,1456851,5843,ascendant,1652,7556,466,7442,1424026,16.21,191.35,0.79,1.02,,
1637,3018,1653011,4666,ascendant,2029,8465,539,8713,1629733,15.71,187.05,0.54,0.97,,
1638,3004,1434327,5358,ascendant,1402,7510,457,7413,1418846,16.43,191.40,0.72,1.01,,
1639,3004,1475690,4878,ascendant,1583,7485,470,7543,1430133,15.93,189.60,0.65,0.99,,
1640,2991,1528776,5479,ascendant,1537,8248,519,8049,1547751,15.89,192.29,0.68,1.02,,
1641,2990,1974410,6759,ascendant,2011,11124,672,10462,2067529,16.55,197.62,0.65,1.06,,
1642,2988,1356431,4481,ascendant,1496,6613,428,6845,1261042,15.45,184.23,0.65,0.97,,
1643,2987,1932850,4736,ascendant,2290,8724,591,9838,1592674,14.76,161.89,0.48,0.89,,
1644,2972,1503595,5106,ascendant,1485,7027,504,7714,1309414,13.94,169.75,0.66,0.91,,
1645,2970,1755154,5968,ascendant,2058,9241,559,8999,1691301,16.53,187.94,0.66,1.03,,
1646,2969,1578047,6193,ascendant,1680,8653,510,8347,1656048,16.97,198.40,0.74,1.04,,
1647,2953,1758410,6924,ascendant,1844,9808,622,9189,1815081,15.77,197.53,0.75,1.07,,
1648,2949,1312871,4501,diamond,1230,6695,451,6827,1263392,14.84,185.06,0.66,0.98,,
1649,2947,1605951,6641,ascendant,1802,8502,534,8377,1614673,15.92,192.75,0.79,1.01,,
1650,2935,1730466,4676,ascendant,1680,8242,537,8675,1564970,15.35,180.40,0.54,0.95,,
1651,2924,1446361,5418,ascendant,1476,7407,461,7600,1382582,16.07,181.92,0.71,0.97,,
1652,2917,1341171,4462,ascendant,1371,7262,457,6908,1421036,15.89,205.71,0.65,1.05,,
1653,2916,1196105,4516,ascendant,1309,5671,360,6205,1079175,15.75,173.92,0.73,0.91,,
1654,2907,1366174,5391,immortal,1557,7056,433,7008,1322063,16.30,188.65,0.77,1.01,,
1655,2894,1488225,4736,ascendant,1264,7315,471,7596,1399216,15.53,184.20,0.62,0.96,,
1656,2885,1777228,6214,ascendant,1851,9516,562,9289,1775929,16.93,191.19,0.67,1.02,,
1657,2882,1628187,6157,ascendant,1713,7994,492,8236,1530952,16.25,185.89,0.75,0.97,,
1658,2864,1612416,5538,diamond,1674,7808,511,8217,1466231,15.28,178.44,0.67,0.95,,
1659,2862,1389778,5007,ascendant,1393,7462,432,7318,1473855,17.27,201.40,0.68,1.02,,
1660,2860,1242335,4045,immortal,1384,6518,432,6504,1202928,15.09,184.95,0.62,1.00,,
1661,2860,1788483,6295,ascendant,1984,8814,550,9331,1693057,16.03,181.44,0.67,0.94,,
1662,2845,1718151,4674,ascendant,1737,8184,491,8386,1582341,16.67,188.69,0.56,0.98,,
1663,2838,1332435,3707,ascendant,1365,6201,419,6802,1192240,14.80,175.28,0.54,0.91,,
1664,2835,1464715,4685,diamond,1397,7137,487,7822,1372669,14.66,175.49,0.60,0.91,,
1665,2831,1241973,3823,ascendant,1366,6202,391,6384,1191440,15.86,186.63,0.60,0.97,,
1666,2826,1701069,6139,ascendant,1746,9158,553,8707,1691884,16.56,194.31,0.71,1.05,,
1667,2821,1261197,4186,immortal,1180,6763,411,6266,1359961,16.45,217.04,0.67,1.08,,
1668,2821,1462884,5727,ascendant,1602,8082,493,7566,1527478,16.39,201.89,0.76,1.07,,
1669,2813,1341918,4767,ascendant,1278,6813,436,6994,1330062,15.63,190.17,0.68,0.97,,
1670,2810,1822307,6570,ascendant,1967,8834,550,9444,1675443,16.06,177.41,0.70,0.94,,
1671,2808,1535517,5295,ascendant,1665,8352,499,8047,1597895,16.74,198.57,0.66,1.04,,
1672,2804,1594787,6286,ascendant,1774,7844,478,8283,1461515,16.41,176.45,0.76,0.95,,
1673,2797,1298260,4438,ascendant,1388,6553,417,6746,1265379,15.71,187.57,0.66,0.97,,
1674,2796,1210776,3791,ascendant,1196,6169,388,6197,1179298,15.90,190.30,0.61,1.00,,
1675,2791,1243141,4195,ascendant,1342,6475,419,6357,1243292,15.45,195.58,0.66,1.02,,
1676,2789,1333122,4944,ascendant,1343,7419,443,6830,1382046,16.75,202.35,0.72,1.09,,
1677,2789,1219796,4541,ascendant,1437,6418,377,6283,1232077,17.02,196.10,0.72,1.02,,
1678,2787,1567118,5101,ascendant,1708,7826,472,7971,1420939,16.58,178.26,0.64,0.98,,
1679,2780,1619043,5918,ascendant,1768,8285,509,8382,1591874,16.28,189.92,0.71,0.99,,
1680,2779,1190282,3812,immortal,1165,6967,385,6164,1309974,18.10,212.52,0.62,1.13,,
1681,2774,1559143,5232,ascendant,1597,8191,536,8176,1610838,15.28,197.02,0.64,1.00,,
1682,2765,1229263,3996,ascendant,1352,6851,386,6226,1298282,17.75,208.53,0.64,1.10,,
1683,2765,1595154,5629,ascendant,1607,8433,534,8492,1580925,15.79,186.17,0.66,0.99,,
1684,2761,1439255,5830,ascendant,1737,7526,447,7284,1419627,16.84,194.90,0.80,1.03,,
1685,2760,1470209,4611,ascendant,1534,7351,472,7617,1395447,15.57,183.20,0.61,0.97,,
1686,2754,1644092,4982,ascendant,1669,8373,524,8624,1611365,15.98,186.85,0.58,0.97,,
1687,2746,1533167,5302,ascendant,1352,8645,549,8101,1633104,15.75,201.59,0.65,1.07,,
1688,2743,1348415,4645,ascendant,1450,7218,433,7024,1380755,16.67,196.58,0.66,1.03,,
1689,2740,1377622,4228,ascendant,1748,6425,468,7341,1219217,13.73,166.08,0.58,0.88,,
1690,2737,1936469,6148,ascendant,2047,9118,615,10008,1732576,14.83,173.12,0.61,0.91,,
1691,2733,1370595,4738,ascendant,1508,7850,495,7682,1460972,15.86,190.18,0.62,1.02,,
1692,2719,1230987,3101,immortal,1462,5734,376,6172,1072692,15.25,173.80,0.50,0.93,,
1693,2717,1523043,5332,ascendant,1491,8137,499,7935,1544991,16.31,194.71,0.67,1.03,,
1694,2716,1519036,5969,ascendant,1725,7796,509,8099,1454375,15.32,179.57,0.74,0.96,,
1695,2712,1526862,5073,ascendant,1423,8417,532,8038,1581682,15.82,196.78,0.63,1.05,,
1696,2712,1510201,5494,ascendant,1657,7080,469,7746,1366769,15.10,176.45,0.71,0.91,,
1697,2709,1335706,4306,ascendant,1277,6635,466,6821,1281614,14.24,187.89,0.63,0.97,,
1698,2709,1405524,4272,ascendant,1359,6429,441,7340,1237376,14.58,168.58,0.58,0.88,,
1699,2708,1212407,3654,ascendant,1375,6034,388,6345,1162800,15.55,183.26,0.58,0.95,,
1700,2704,1688120,5777,ascendant,1867,8699,547,8905,1644083,15.90,184.62,0.65,0.98,,
1701,2704,1648357,6082,ascendant,1716,8981,529,8564,1747545,16.98,204.06,0.71,1.05,,
1702,2695,1210100,3899,ascendant,1199,5814,412,6309,1090854,14.11,172.90,0.62,0.92,,
1703,2686,1478895,5781,ascendant,1545,8190,482,7640,1570665,16.99,205.58,0.76,1.07,,
1704,2685,1338070,4581,immortal,1516,7073,405,6953,1346180,17.46,193.61,0.66,1.02,,
1705,2684,1167283,3706,ascendant,1102,6230,394,6135,1172329,15.81,191.09,0.60,1.02,,
1706,2681,1437695,4684,ascendant,1604,7153,470,7626,1372577,15.22,179.99,0.61,0.94,,
1707,2679,1337144,3777,ascendant,1417,6588,429,6929,1274198,15.36,183.89,0.55,0.95,,
1708,2679,1508416,4879,ascendant,1437,7480,486,7703,1446784,15.39,187.82,0.63,0.97,,
1709,2678,1546520,5111,ascendant,1765,7214,479,8106,1350236,15.06,166.57,0.63,0.89,,
1710,2665,2229782,8302,ascendant,2042,11658,706,11302,2124228,16.51,187.95,0.73,1.03,,
1711,2654,1482269,5668,ascendant,1324,7747,482,7651,1455594,16.07,190.25,0.74,1.01,,
1712,2652,1422215,4567,ascendant,1561,7295,441,7369,1394805,16.54,189.28,0.62,0.99,,
1713,2641,1871820,7633,ascendant,1965,10087,568,9858,1850023,17.76,187.67,0.77,1.02,,
1714,2638,1323792,4613,ascendant,1099,7008,465,6852,1300089,15.07,189.74,0.67,1.02,,
1715,2636,1715910,7612,ascendant,1704,9978,535,8789,1816029,18.65,206.63,0.87,1.14,,
1716,2632,1410887,4791,ascendant,1562,8039,431,7303,1513477,18.65,207.24,0.66,1.10,,
1717,2628,1459730,4495,ascendant,1489,7073,500,7662,1374718,14.15,179.42,0.59,0.92,,
1718,2622,1301428,5009,ascendant,1206,7228,473,6841,1328080,15.28,194.14,0.73,1.06,,
1719,2620,1387897,5334,ascendant,1560,6847,447,7336,1332213,15.32,181.60,0.73,0.93,,
1720,2612,1229693,4703,ascendant,1382,6635,392,6217,1240924,16.93,199.60,0.76,1.07,,
1721,2609,1860527,6757,ascendant,1983,10213,567,9533,1925017,18.01,201.93,0.71,1.07,,
1722,2608,1171379,4104,ascendant,1146,6602,392,6188,1291347,16.84,208.69,0.66,1.07,,
1723,2604,1446110,5290,ascendant,1733,7218,460,7609,1351419,15.69,177.61,0.70,0.95,,
1724,2602,1317523,4986,ascendant,1423,6607,447,6879,1251686,14.78,181.96,0.72,0.96,,
1725,2601,1664708,5790,ascendant,1956,8629,526,8824,1616530,16.40,183.20,0.66,0.98,,
1726,2601,1434238,5640,ascendant,1528,7533,438,7390,1431111,17.20,193.66,0.76,1.02,,
1727,2591,1357323,4474,ascendant,1266,6776,465,7040,1337222,14.57,189.95,0.64,0.96,,
1728,2568,1827663,6177,ascendant,2210,9343,544,9512,1732859,17.17,182.18,0.65,0.98,,
1729,2568,1396745,4228,immortal,1596,6762,431,7058,1283342,15.69,181.83,0.60,0.96,,
1730,2563,1543300,5522,ascendant,1719,7436,488,7953,1459686,15.24,183.54,0.69,0.93,,
1731,2558,1345697,5176,ascendant,1364,6965,444,6941,1309732,15.69,188.70,0.75,1.00,,
1732,2549,1221775,4035,ascendant,1352,5727,406,6263,1086543,14.11,173.49,0.64,0.91,,
1733,2546,1286280,4363,ascendant,1242,5956,447,6924,1176979,13.32,169.99,0.63,0.86,,
1734,2539,1288507,4842,ascendant,1364,7115,456,6769,1332791,15.60,196.90,0.72,1.05,,
1735,2534,1188733,3673,ascendant,1148,6225,412,6307,1178654,15.11,186.88,0.58,0.99,,
1736,2523,1375792,4635,ascendant,1332,6873,441,7184,1338578,15.59,186.33,0.65,0.96,,
1737,2521,1196043,3913,ascendant,923,6411,440,6403,1213921,14.57,189.59,0.61,1.00,,
1738,2521,1216719,3641,immortal,1377,6468,422,6397,1234566,15.33,192.99,0.57,1.01,,
1739,2516,1671443,5681,ascendant,1871,8318,517,8757,1563078,16.09,178.49,0.65,0.95,,
1740,2516,1770989,6450,ascendant,1716,9785,594,9294,1836639,16.47,197.62,0.69,1.05,,
1741,2512,1354529,3900,ascendant,1567,6226,446,7078,1193875,13.96,168.67,0.55,0.88,,
1742,2509,1176088,4068,ascendant,1127,5591,441,6261,1061134,12.68,169.48,0.65,0.89,,
1743,2506,1707363,6917,ascendant,1710,10069,570,8831,1925188,17.66,218.00,0.78,1.14,,
1744,2498,1388285,4930,ascendant,1558,7070,426,7253,1292751,16.60,178.24,0.68,0.97,,
1745,2498,1403133,4355,ascendant,1666,6800,445,7503,1332421,15.28,177.59,0.58,0.91,,
1746,2498,1368992,5120,ascendant,1423,7134,458,7277,1353229,15.58,185.96,0.70,0.98,,
1747,2495,1318853,4610,ascendant,1058,7436,478,6927,1392126,15.56,200.97,0.67,1.07,,
1748,2493,1610440,3935,ascendant,1513,7556,502,8066,1435773,15.05,178.00,0.49,0.94,,
1749,2488,1128088,4349,ascendant,924,6512,413,6028,1207406,15.77,200.30,0.72,1.08,,
1750,2487,1432624,5795,ascendant,1585,7209,469,7382,1360415,15.37,184.29,0.79,0.98,,
1751,2486,1190925,3683,ascendant,1109,6271,411,6032,1203726,15.26,199.56,0.61,1.04,,
1752,2476,1287869,4686,ascendant,1397,6985,420,6793,1361722,16.63,200.46,0.69,1.03,,
1753,2474,1720005,4464,diamond,1791,9069,552,8919,1735650,16.43,194.60,0.50,1.02,,
1754,2471,1124060,3702,ascendant,1093,5860,382,5732,1099823,15.34,191.87,0.65,1.02,,
1755,2466,1222191,4789,ascendant,1327,6939,410,6189,1357191,16.92,219.29,0.77,1.12,,
1756,2465,1269054,5876,ascendant,1258,7710,403,6857,1414498,19.13,206.29,0.86,1.12,,
1757,2459,1955960,7986,ascendant,2035,10715,585,10180,2040216,18.32,200.41,0.78,1.05,,
1758,2458,1388770,4407,ascendant,1572,6923,449,7102,1326391,15.42,186.76,0.62,0.97,,
1759,2457,1691323,7226,ascendant,2055,8758,546,8979,1636924,16.04,182.31,0.80,0.98,,
1760,2452,1398044,5446,ascendant,1314,7301,416,7349,1396106,17.55,189.97,0.74,0.99,,
1761,2447,1206486,4271,ascendant,1154,6235,459,6344,1196074,13.58,188.54,0.67,0.98,,
1762,2445,1437967,4329,ascendant,1347,6962,438,7073,1343119,15.89,189.89,0.61,0.98,,
1763,2444,1362675,4271,ascendant,1378,7180,461,7063,1360581,15.57,192.63,0.60,1.02,,
1764,2440,1223864,4313,ascendant,1305,6808,396,6302,1226746,17.19,194.66,0.68,1.08,,
1765,2431,1525217,5620,ascendant,1502,8043,504,7649,1502124,15.96,196.38,0.73,1.05,,
1766,2429,1337219,4801,diamond,1342,6174,436,6895,1176691,14.16,170.66,0.70,0.90,,
1767,2424,1145530,4478,ascendant,1465,6089,381,5948,1132168,15.98,190.34,0.75,1.02,,
1768,2416,1678589,6498,ascendant,1574,9246,526,9031,1757515,17.58,194.61,0.72,1.02,,
1769,2415,1602784,5491,ascendant,1416,8065,536,8363,1514691,15.05,181.12,0.66,0.96,,
1770,2413,1400349,5784,ascendant,1738,7497,435,7249,1394579,17.23,192.38,0.80,1.03,,
1771,2410,1462367,5119,ascendant,1736,6969,457,7788,1326491,15.25,170.32,0.66,0.89,,
1772,2408,1191674,3845,ascendant,1241,6037,405,6335,1140692,14.91,180.06,0.61,0.95,,
1773,2404,1439551,4963,ascendant,1727,7159,465,7565,1368982,15.40,180.96,0.66,0.95,,
1774,2403,1313856,4326,ascendant,1446,6482,426,6765,1215852,15.22,179.73,0.64,0.96,,
1775,2401,1296891,3348,immortal,1318,5764,417,6623,1104801,13.82,166.81,0.51,0.87,,
1776,2401,1348791,5264,ascendant,1492,7144,445,7000,1333372,16.05,190.48,0.75,1.02,,
1777,2401,1368636,4153,ascendant,1321,6488,431,7060,1252369,15.05,177.39,0.59,0.92,,
1778,2396,1693518,6063,ascendant,1946,8045,523,8917,1553959,15.38,174.27,0.68,0.90,,
1779,2392,1337087,4311,ascendant,1675,7104,446,7001,1367571,15.93,195.34,0.62,1.01,,
1780,2382,1144245,4752,ascendant,1106,6283,368,5791,1164106,17.07,201.02,0.82,1.08,,
1781,2375,1494821,5300,ascendant,1655,7543,483,7868,1413184,15.62,179.61,0.67,0.96,,
1782,2371,1485423,6008,ascendant,1591,8335,450,7701,1552485,18.52,201.60,0.78,1.08,,
1783,2366,1076123,3649,ascendant,1055,5854,398,5747,1106676,14.71,192.57,0.63,1.02,,
1784,2344,1535613,6054,ascendant,1616,7848,488,8172,1473728,16.08,180.34,0.74,0.96,,
1785,2343,1541212,6291,ascendant,1780,8945,518,7838,1663500,17.27,212.24,0.80,1.14,,
1786,2343,1376871,5513,ascendant,1481,7727,457,7106,1474204,16.91,207.46,0.78,1.09,,
1787,2343,1357256,5542,ascendant,1406,7498,440,6931,1446362,17.04,208.68,0.80,1.08,,
1788,2342,1537425,5841,diamond,1743,7524,507,8185,1421364,14.84,173.65,0.71,0.92,,
1789,2342,1186896,5901,ascendant,1154,7885,425,6298,1486619,18.55,236.05,0.94,1.25,,
1790,2342,1385484,6582,ascendant,1429,8267,476,7317,1530706,17.37,209.20,0.90,1.13,,
1791,2337,1191538,4632,ascendant,1408,6283,355,6249,1218705,17.70,195.02,0.74,1.01,,
1792,2334,1425692,4896,ascendant,1633,6863,442,7571,1357532,15.53,179.31,0.65,0.91,,
1793,2331,1132240,3940,ascendant,1265,5833,353,5863,1123625,16.52,191.65,0.67,0.99,,
1794,2329,1459774,5261,ascendant,1584,7742,450,7541,1489053,17.20,197.46,0.70,1.03,,
1795,2329,1178775,4088,ascendant,1067,6496,423,6195,1235403,15.36,199.42,0.66,1.05,,
1796,2323,1185388,4438,ascendant,1181,6051,391,6199,1162996,15.48,187.61,0.72,0.98,,
1797,2321,1130760,3838,ascendant,1161,5753,377,5847,1080546,15.26,184.80,0.66,0.98,,
1798,2320,1691455,6876,ascendant,1517,9593,517,8810,1825268,18.56,207.18,0.78,1.09,,
1799,2314,1096901,3980,ascendant,1195,5705,366,5615,1071482,15.59,190.82,0.71,1.02,,
1800,2312,1457564,4546,ascendant,1417,7388,453,7459,1382854,16.31,185.39,0.61,0.99,,
1801,2312,1602176,6795,ascendant,1564,8479,506,8257,1622589,16.76,196.51,0.82,1.03,,
1802,2311,1175629,4593,diamond,1130,6617,369,6043,1233188,17.93,204.07,0.76,1.09,,
1803,2308,1256192,4077,diamond,1225,6592,405,6427,1227433,16.28,190.98,0.63,1.03,,
1804,2308,1520358,5489,immortal,1609,8019,450,7864,1517727,17.82,193.00,0.70,1.02,,
1805,2307,1188634,5234,ascendant,1325,6315,365,6040,1185572,17.30,196.29,0.87,1.05,,
1806,2306,1205673,4105,ascendant,1280,6581,405,6205,1236291,16.25,199.24,0.66,1.06,,
1807,2305,1188142,4854,ascendant,918,7539,404,6212,1416761,18.66,228.07,0.78,1.21,,
1808,2302,1284847,3701,diamond,1240,5802,392,6497,1140714,14.80,175.58,0.57,0.89,,
1809,2301,1182610,4226,ascendant,1284,5779,404,6151,1090120,14.30,177.23,0.69,0.94,,
1810,2297,1173478,4030,ascendant,1236,6312,389,6128,1229362,16.23,200.61,0.66,1.03,,
1811,2295,1114276,4058,ascendant,1192,5630,374,5794,1063358,15.05,183.53,0.70,0.97,,
1812,2294,1381453,5488,ascendant,1477,7658,450,7207,1428454,17.02,198.20,0.76,1.06,,
1813,2291,1177418,3758,ascendant,1141,5777,373,6015,1122270,15.49,186.58,0.62,0.96,,
1814,2285,1094108,4127,ascendant,1202,5833,360,5676,1100493,16.20,193.89,0.73,1.03,,
1815,2284,1911300,7838,ascendant,1943,10122,606,10070,1919642,16.70,190.63,0.78,1.01,,
1816,2283,1435312,5147,ascendant,1526,7328,472,7750,1365441,15.53,176.19,0.66,0.95,,
1817,2283,1402601,5024,ascendant,1534,7232,450,7279,1323081,16.07,181.77,0.69,0.99,,
1818,2279,1138085,4504,ascendant,1213,5797,384,5981,1117855,15.10,186.90,0.75,0.97,,
1819,2277,1142607,3877,ascendant,1328,5704,364,6036,1094460,15.67,181.32,0.64,0.94,,
1820,2274,1113493,3876,ascendant,1184,5642,383,5874,1099945,14.73,187.26,0.66,0.96,,
1821,2274,1519861,5922,immortal,1738,7679,503,7891,1453786,15.27,184.23,0.75,0.97,,
1822,2267,1521470,6377,ascendant,1714,7824,455,8191,1430660,17.20,174.66,0.78,0.96,,
1823,2262,1371106,5097,diamond,1303,7121,432,6912,1360418,16.48,196.82,0.74,1.03,,
1824,2260,1154099,4843,ascendant,1115,6004,366,5899,1125099,16.40,190.73,0.82,1.02,,
1825,2257,1458987,4629,ascendant,1557,7077,425,7245,1334699,16.65,184.22,0.64,0.98,,
